feature,correlation,abs_correlation,p_value
ivao_d_over_xsga,0.0024963524763338962,0.0024963524763338962,0.7390394465101042
cstk_pd_minus_pd_cogs,-0.0024946927275808157,0.0024946927275808157,0.739206634286659
caps_pd_minus_pd_cogs,-0.0024942310068370903,0.0024942310068370903,0.7392531459664164
diladj_d_over_sale,-0.0024921407263814887,0.0024921407263814887,0.7394637233881063
aox_over_icapt,0.0024899771010487154,0.0024899771010487154,0.7396817102362396
dcvsub_over_dltt_d,-0.002488227839133089,0.002488227839133089,0.7398579649533868
recco_over_invt,-0.002480090318680779,0.002480090318680779,0.7406780767166565
oancf_over_icapt_d,0.00247572869257633,0.00247572869257633,0.7411177694617845
donr_d_over_dltt,0.002475429675522508,0.002475429675522508,0.7411479162786241
dltr_pd_minus_pd_act,0.0024741582368815844,0.0024741582368815844,0.741276106807657
rectr_over_xsga_d,0.002473785104295514,0.002473785104295514,0.7413137285969389
exre_over_invt_d,0.0024722149637039247,0.0024722149637039247,0.7414720477267127
txdb_over_lct_pd,-0.002470270802214369,0.002470270802214369,0.7416680949883377
rect_over_lct_d,0.0024702050301145554,0.0024702050301145554,0.7416747276730489
intpn_d_over_lct,0.002460563818208098,0.002460563818208098,0.7426471879527181
ib_d_over_invt,-0.0024600379067486774,0.0024600379067486774,0.7427002458118329
ivstch_over_lt_d,0.0024567193300182527,0.0024567193300182527,0.7430350766935846
lo_over_lct_pd,0.002449473659327856,0.002449473659327856,0.7437663042217144
dudd_over_seq,-0.0024492159786031827,0.0024492159786031827,0.7437923134223117
act_over_ceq,0.002448553855072144,0.002448553855072144,0.7438591467065718
txds_d_over_act,0.0024465611491714,0.0024465611491714,0.7440602976704186
dlto_over_icapt_pd,-0.0024442394835735527,0.0024442394835735527,0.7442946770434581
revt_pd_minus_pd_seq,0.002442935940959002,0.002442935940959002,0.7444262841136576
sale_pd_minus_pd_seq,0.002442935940959002,0.002442935940959002,0.7444262841136576
seq_pd_minus_pd_sale,-0.0024429359409589737,0.0024429359409589737,0.7444262841136576
cld2_over_act_d,0.002439055970595242,0.002439055970595242,0.7448180542622825
txdba_d_over_act,0.002438894709629546,0.002438894709629546,0.7448343386082458
dltr_over_invt_d,-0.0024387823940796773,0.0024387823940796773,0.7448456804486092
cogs_pd_minus_pd_sale,-0.002437033382477498,0.002437033382477498,0.7450223061428142
sale_pd_minus_pd_cogs,0.002437033382477392,0.002437033382477392,0.7450223061428142
revt_pd_minus_pd_cogs,0.002437033382477392,0.002437033382477392,0.7450223061428142
dudd_over_ceq,-0.0024368216957672164,0.0024368216957672164,0.7450436844475921
capxv_over_ceq_d,-0.002434618509036553,0.002434618509036553,0.7452661965949803
cld3_d_over_lct,-0.002432643640548207,0.002432643640548207,0.7454656676705442
cld5_over_lt,-0.0024325862399482835,0.0024325862399482835,0.7454714656583866
rect_d_over_lct,0.0024316354861470893,0.0024316354861470893,0.7455675026221618
txdfo_over_ppent_d,-0.0024304443883146534,0.0024304443883146534,0.7456878226495867
do_over_at,0.002424460815842254,0.002424460815842254,0.7462923534374869
dlc_d_over_at,-0.0024239634542332707,0.0024239634542332707,0.7463426097854975
diladj_d_over_emp,-0.002416688485193771,0.002416688485193771,0.7470778387290355
ibcom_d_over_invt,-0.0024156859832214273,0.0024156859832214273,0.7471791724741272
rect_d_over_icapt,0.0024113744345271053,0.0024113744345271053,0.7476150372430679
dxd5_over_emp_d,0.0024103426223818754,0.0024103426223818754,0.7477193575721549
txo_over_ppent,0.002409939160236276,0.002409939160236276,0.747760150463048
caps_over_dltt_d,-0.0024075195299957095,0.0024075195299957095,0.7480048070950147
cogs_pd_minus_pd_lct,0.002406612693407744,0.002406612693407744,0.7480965068119418
lct_pd_minus_pd_cogs,-0.0024066126934077395,0.0024066126934077395,0.7480965068119418
lco_d_over_act,0.0024057542356658995,0.0024057542356658995,0.7481833177219955
txds_d_over_ppent,0.0024017657128531664,0.0024017657128531664,0.7485866960255565
prstkc_over_mktcap,0.0023990551442464514,0.0023990551442464514,0.7488608680134974
tstkc_over_xsga_d,-0.002397077006870552,0.002397077006870552,0.7490609751709285
recco_d_over_cogs,0.0023937228215493685,0.0023937228215493685,0.7494003210978868
fate_d_over_cogs,0.0023931490895662886,0.0023931490895662886,0.7494583709363741
mii_over_ppent_d,0.002390954158444107,0.002390954158444107,0.7496804657745796
exre_over_seq_d,0.0023908932623892963,0.0023908932623892963,0.7496866278581783
mrc3_d_over_mktcap,-0.002388066271653993,0.002388066271653993,0.7499727091784594
dclo_over_invt_d,-0.00238573565648215,0.00238573565648215,0.7502085849380923
dd5_d_over_seq,0.0023844847707434444,0.0023844847707434444,0.7503351936021598
cld2_over_lt_d,0.002383489548501561,0.002383489548501561,0.750435930034917
txpd_pd_minus_pd_sale,0.0023829497402196604,0.0023829497402196604,0.7504905712294645
dxd5_d_over_emp,0.002382739452937761,0.002382739452937761,0.7505118575482148
txds_d_over_lct,-0.0023826180496937343,0.0023826180496937343,0.7505241466714799
xrent_over_seq,-0.002382452548335963,0.002382452548335963,0.7505408997573159
xrd_over_act_pd,-0.0023813972559118914,0.0023813972559118914,0.7506477258434491
ch_over_cogs_d,0.0023800537337184003,0.0023800537337184003,0.7507837360275865
diladj_d_over_invt,-0.0023790135964021466,0.0023790135964021466,0.750889038652699
cstkcv_over_icapt,0.002374877605376698,0.002374877605376698,0.7513078087867155
fopo_over_dltt_pd,0.002373033606526636,0.002373033606526636,0.751494537750866
rectr_d_over_icapt,0.0023717665114270812,0.0023717665114270812,0.7516228561111666
cstk_pd_minus_pd_lct,-0.002369774030012124,0.002369774030012124,0.7518246480245567
dlc_over_seq,0.0023679356418069976,0.0023679356418069976,0.7520108489377513
dvpa_over_icapt,0.002367536906512088,0.002367536906512088,0.7520512366959758
txfed_over_dltt,-0.002366086948483961,0.002366086948483961,0.7521981081586099
acchg_over_xsga,0.002365095818163624,0.002365095818163624,0.7522985084758452
dpact_pd_minus_pd_sale,0.002362062777628051,0.002362062777628051,0.7526057778862888
exre_over_icapt,-0.0023613910410045574,0.0023613910410045574,0.7526738350720016
ch_pd_minus_pd_invt,-0.002361114514244662,0.002361114514244662,0.7527018520173643
pstkr_d_over_emp,0.0023599551423396795,0.0023599551423396795,0.7528193199963981
pstkr_d_over_lct,0.0023583234853011507,0.0023583234853011507,0.7529846497696087
txndba_over_act_d,0.0023578074325464457,0.0023578074325464457,0.753036941845026
aco_over_act_pd,-0.0023576912258165927,0.0023576912258165927,0.7530487173305467
mib_over_cogs,0.002356801151168918,0.002356801151168918,0.753138912472423
esopct_over_icapt_d,0.002354745411925898,0.002354745411925898,0.7533472423609378
aox_over_act_d,0.002354265880459128,0.002354265880459128,0.7533958409604056
nopi_over_sale_pd,-0.0023525787621620736,0.0023525787621620736,0.7535668314271895
dltr_pd_minus_pd_xsga,0.0023522906576301326,0.0023522906576301326,0.7535960322052375
cstkcv_over_icapt_pd,-0.0023522533108872087,0.0023522533108872087,0.7535998175027877
mrc3_pd,-0.002352141653295543,0.002352141653295543,0.7536111346484463
xido_over_at_d,-0.0023521270953740523,0.0023521270953740523,0.7536126101822532
cld3_over_lt_d,0.0023519842103372174,0.0023519842103372174,0.753627092496914
lct_d_over_ceq,0.002351684752694563,0.002351684752694563,0.7536574447302707
dd1_over_lct_d,-0.0023473234985730783,0.0023473234985730783,0.7540995330079334
recco_over_dltt_d,0.002345876471761032,0.002345876471761032,0.7542462319298492
ao_over_sale_d,-0.0023457746421167917,0.0023457746421167917,0.7542565557070259
tstk_over_dltt_d,0.0023432658677919344,0.0023432658677919344,0.7545109162024132
txdb_over_xsga_d,-0.002340041249256136,0.002340041249256136,0.7548378940669369
wcap_over_lct_d,0.0023400322840646075,0.0023400322840646075,0.7548388032029479
act_over_lct_d,0.002340032284064606,0.002340032284064606,0.7548388032029479
pstkl_d_over_act,0.002338918693808331,0.002338918693808331,0.7549517320397079
ivch_d_over_lt,0.0023385381010997464,0.0023385381010997464,0.7549903290272753
reajo_over_ppent_d,-0.002335860046189275,0.002335860046189275,0.7552619354725246
seq_over_xsga_d,0.002334139903158768,0.002334139903158768,0.7554364071283732
fatl_pd_minus_pd_at,0.0023332009519847832,0.0023332009519847832,0.7555316488709811
fatp_over_act_d,0.0023317600800400696,0.0023317600800400696,0.755677809760323
lcox_over_dltt_pd,-0.002331353044819082,0.002331353044819082,0.7557191006694467
dilavx_d_over_invt,-0.002327139884462033,0.002327139884462033,0.7561465376263182
ppegt_d_over_sale,0.002325357534787067,0.002325357534787067,0.7563273844799053
txndbl_over_xsga_pd,0.002323446287938096,0.002323446287938096,0.7565213247683935
lcox_d_over_ceq,-0.002323165288159311,0.002323165288159311,0.7565498400018739
icapt_over_mktcap_d,-0.0023214797238278457,0.0023214797238278457,0.7567208942828695
at_over_dltt_pd,-0.0023190268373044034,0.0023190268373044034,0.75696983917259
lse_over_dltt_pd,-0.0023190268373044034,0.0023190268373044034,0.75696983917259
dp_over_xsga_pd,0.002316565265440701,0.002316565265440701,0.7572196908926973
cld3_over_ppent_d,-0.002315759448930665,0.002315759448930665,0.757301487493998
sppe_d_over_sale,-0.002314081045110972,0.002314081045110972,0.7574718671738189
dd5_d_over_ceq,0.0023100755999940882,0.0023100755999940882,0.7578785192215094
fato_over_cogs,-0.0023099259267804094,0.0023099259267804094,0.7578937160651606
txditc_over_xsga_d,-0.0023097726548567355,0.0023097726548567355,0.7579092783953748
fato_over_mktcap_d,0.002309239439007239,0.002309239439007239,0.7579634187627209
mrc4_pd_minus_pd_icapt,-0.0023091033998618913,0.0023091033998618913,0.7579772317629558
fiao_over_ceq_d,0.0023031794492310606,0.0023031794492310606,0.7585788065357066
aco_pd_minus_pd_seq,0.0023006634794730417,0.0023006634794730417,0.7588343464814652
dm_over_act_d,0.002298805759058906,0.002298805759058906,0.7590230468053283
tstkc_over_ceq_d,-0.0022970750755003213,0.0022970750755003213,0.7591988561098225
ivstch_over_mktcap_d,0.0022934183624271818,0.0022934183624271818,0.7595703596089999
dpvieb_over_dltt,0.002293124495473722,0.002293124495473722,0.759600217410317
txdfo_d_over_ppent,-0.0022926911131156157,0.0022926911131156157,0.759644251066752
ppegt_over_xsga_d,0.0022910136384615624,0.0022910136384615624,0.7598146976096771
ibadj_d_over_invt,-0.002289314353974858,0.002289314353974858,0.7599873721208014
xpr_over_emp_pd,-0.0022890470324440724,0.0022890470324440724,0.7600145373574659
invt_over_cogs_d,0.0022850297464974876,0.0022850297464974876,0.7604228099259184
lo_over_act_pd,0.002283918834587958,0.002283918834587958,0.7605357225252672
fiao_d_over_at,0.0022838322078726644,0.0022838322078726644,0.7605445274410498
am_over_ceq,0.002282926880356878,0.002282926880356878,0.760636548629584
ivch_d_over_emp,0.002282254721408007,0.002282254721408007,0.7607048718026878
dltr_d_over_at,-0.002281945985987069,0.002281945985987069,0.7607362545643105
fopo_d_over_sale,0.0022815525317330058,0.0022815525317330058,0.7607762495126567
ppeveb_pd_minus_pd_xsga,0.002279936324299641,0.002279936324299641,0.7609405450322761
sstk_pd_minus_pd_act,-0.002277084605470589,0.002277084605470589,0.7612304627141845
xido_over_lct_d,0.002276660255392405,0.002276660255392405,0.7612736067870501
txs_pd_minus_pd_xsga,0.002275100506173449,0.002275100506173449,0.7614321943385797
dlto_pd_minus_pd_icapt,-0.0022736076866721753,0.0022736076866721753,0.761583986194115
pstkr_over_sale_d,0.0022735128190614212,0.0022735128190614212,0.7615936327679783
dltp_over_xsga_d,-0.0022693696814409187,0.0022693696814409187,0.7620149621271121
spi_over_seq_d,-0.002269205085867226,0.002269205085867226,0.7620317018527525
lo_over_dltt_pd,-0.0022682715934194764,0.0022682715934194764,0.7621266421585077
dvp_d_over_ceq,0.0022680864243819513,0.0022680864243819513,0.7621454750931068
txdb_over_lt_pd,0.0022662654772547834,0.0022662654772547834,0.7623306851453164
cld5_over_ceq_d,0.0022662528658814497,0.0022662528658814497,0.7623319679060834
txp_over_lct_d,0.002258589753157372,0.002258589753157372,0.7631115389300006
seq_d_over_dltt,-0.0022574654455326058,0.0022574654455326058,0.7632259353523675
recco_d_over_emp,0.0022570428777969713,0.0022570428777969713,0.7632689322503072
txndbl_over_at_d,-0.0022563358280956926,0.0022563358280956926,0.7633408772460273
invo_over_ppent_d,-0.0022562929703247897,0.0022562929703247897,0.7633452382528664
ch_pd_minus_pd_icapt,0.0022554848166093915,0.0022554848166093915,0.7634274736109845
xint_over_ceq,0.0022545145959390655,0.0022545145959390655,0.7635262039539862
ceqt_pd_minus_pd_xsga,0.0022542047767547518,0.0022542047767547518,0.7635577321838913
diladj_over_at_d,-0.0022512310490244024,0.0022512310490244024,0.7638603685358853
xidoc_over_lct,0.0022511960816093946,0.0022511960816093946,0.7638639273853707
lcox_over_icapt,-0.0022502811123075277,0.0022502811123075277,0.7639570512265844
txt_pd,0.0022460357319944455,0.0022460357319944455,0.7643891826394988
mrc4_pd_minus_pd_seq,-0.0022439067973348092,0.0022439067973348092,0.7646059115972627
sstk_over_lt_pd,-0.0022438311835149024,0.0022438311835149024,0.7646136095443296
itci_d_over_ceq,0.0022411079423704295,0.0022411079423704295,0.7648908675633684
aqc_d_over_sale,0.0022378606904057147,0.0022378606904057147,0.7652215154388838
dlc_pd_minus_pd_mktcap,0.0022325721497146954,0.0022325721497146954,0.7657601068642867
acox_d_over_ceq,-0.0022325497815300515,0.0022325497815300515,0.7657623851081228
txdba_over_dltt_d,0.0022311830573318063,0.0022311830573318063,0.7659015925132051
tstkc_over_lt_d,-0.0022308890810644934,0.0022308890810644934,0.7659315363918789
txndbl_over_ppent_d,0.0022289893188701827,0.0022289893188701827,0.7661250510836132
tstk_over_ceq_d,-0.002228366373559058,0.002228366373559058,0.7661885090819244
lct_over_icapt_d,0.0022281803981958987,0.0022281803981958987,0.7662074542662005
txr_d_over_icapt,-0.002227367437303545,0.002227367437303545,0.7662902716824778
dxd5_over_act_d,-0.002227240335401017,0.002227240335401017,0.7663032199651173
nopio_d_over_dltt,0.002223276369614012,0.002223276369614012,0.7667070747462919
fatc_over_ceq_d,-0.0022208892825990854,0.0022208892825990854,0.7669503053347033
dlc_over_mktcap_d,-0.002219110765576516,0.002219110765576516,0.7671315410308435
dd5_d_over_invt,0.002217213449722215,0.002217213449722215,0.7673248966905966
sstk_pd_minus_pd_emp,-0.0022171497175205706,0.0022171497175205706,0.767331391897515
nopio_over_lct,0.002216079771584036,0.002216079771584036,0.7674404368633204
intpn_d_over_lt,-0.0022151428207929096,0.0022151428207929096,0.7675359312328494
fatc,0.0022146580321428166,0.0022146580321428166,0.7675853424560258
spi_d_over_icapt,-0.002214063342609926,0.002214063342609926,0.7676459564217937
icapt_over_emp_d,0.0022096906653391157,0.0022096906653391157,0.7680916868994345
cstk_pd_minus_pd_xsga,-0.0022094458873149815,0.0022094458873149815,0.7681166407060703
lco_over_invt_d,0.002207963319441425,0.002207963319441425,0.7682677856833035
txndba_pd_minus_pd_cogs,0.0022076991644155147,0.0022076991644155147,0.7682947167110501
ibadj_d_over_ppent,0.00220622109624928,0.00220622109624928,0.7684454132861422
esubc_d_over_invt,0.002203384427231309,0.002203384427231309,0.7687346506423175
apalch_over_cogs_d,0.0022028637554455544,0.0022028637554455544,0.76878774377794
mrct_over_act_pd,-0.002202338970984312,0.002202338970984312,0.7688412573821726
exre_over_at_d,-0.002202198630627285,0.002202198630627285,0.768855568431397
gp_over_ppent,0.002200512814697104,0.002200512814697104,0.7690274837587777
txp_over_seq_d,-0.0022005056471169774,0.0022005056471169774,0.7690282147150642
ch_over_at_pd,-0.0021999457331922777,0.0021999457331922777,0.7690853158770627
txdfo_over_ppent,-0.002199340638720393,0.002199340638720393,0.7691470260513135
apalch_over_at,0.0021991092155504138,0.0021991092155504138,0.7691706279824918
spi_over_mktcap,0.002198884741300457,0.002198884741300457,0.7691935214252359
lcoxdr_over_lt,-0.0021976667753269563,0.0021976667753269563,0.7693177415598187
dltr_pd_minus_pd_sale,0.002197253826077151,0.002197253826077151,0.7693598595250506
emp_over_lct_d,0.0021930421714697022,0.0021930421714697022,0.7697894579847471
ppeveb_over_dltt_pd,0.0021907358590040676,0.0021907358590040676,0.7700247371109724
diladj_over_lt_d,-0.0021906493355777733,0.0021906493355777733,0.7700335642351634
tstk_over_act,-0.00219027109040135,0.00219027109040135,0.7700721531763413
xint_d_over_act,0.0021893969146286095,0.0021893969146286095,0.7701613396178009
caps_over_xsga,-0.0021848522352432,0.0021848522352432,0.7706250525073519
txpd_d_over_ppent,-0.0021846850902914796,0.0021846850902914796,0.7706421085790308
xopr_d_over_invt,0.002183674091162606,0.002183674091162606,0.7707452769279668
aox_d_over_invt,0.002180439239260481,0.002180439239260481,0.7710754076475195
ceqt_over_lct_pd,-0.0021797618061825826,0.0021797618061825826,0.7711445478951761
che_pd_minus_pd_lct,-0.0021796817581253283,0.0021796817581253283,0.7711527178887099
rea_over_dltt,0.002174923057727752,0.002174923057727752,0.7716384535970461
cld4_d_over_icapt,0.002174710574874325,0.002174710574874325,0.7716601444880112
dilavx_d_over_ppent,0.00217397803225885,0.00217397803225885,0.7717349260172788
xrd_over_at_pd,-0.0021731906821382697,0.0021731906821382697,0.7718153049289546
dd4_over_mktcap_d,-0.0021714786953381335,0.0021714786953381335,0.7719900864978453
txr_d_over_at,-0.002169006229652194,0.002169006229652194,0.7722425279231742
dclo_over_act_d,-0.0021689783989607943,0.0021689783989607943,0.7722453696041842
xidoc_over_xsga,0.002168961440435533,0.002168961440435533,0.7722471011731172
dlto,-0.002167387539118864,0.002167387539118864,0.7724078110395006
chech_over_icapt_pd,0.0021648069956210804,0.0021648069956210804,0.772671329494435
dp_over_dltt_pd,0.0021639690018085047,0.0021639690018085047,0.7727569089038707
txp_over_emp_d,0.0021631649134717023,0.0021631649134717023,0.7728390283431912
caps_pd_minus_pd_lct,-0.0021626706544401204,0.0021626706544401204,0.7728895069879402
sstk_pd_minus_pd_icapt,-0.002161619380045829,0.002161619380045829,0.7729968767725649
emp_over_invt_d,-0.0021600324709079243,0.0021600324709079243,0.7731589607570738
exre_over_ceq,0.002156737877695643,0.002156737877695643,0.7734954960390579
ppegt_pd_minus_pd_invt,-0.002155777938746505,0.002155777938746505,0.773593559656012
fate_over_seq_pd,-0.0021516103937565556,0.0021516103937565556,0.7740193416680288
mrct_over_emp_d,0.0021494043923588994,0.0021494043923588994,0.774244747856601
np_over_ceq,-0.00214938128600532,0.00214938128600532,0.7742471089327708
exre_over_xsga_d,-0.0021481968159094704,0.0021481968159094704,0.7743681444188425
exre_d_over_act,0.0021461767596142934,0.0021461767596142934,0.7745745772192998
cld3_over_emp_d,0.0021460138236145307,0.0021460138236145307,0.7745912286057994
ppeveb_d_over_sale,0.0021457187382880553,0.0021457187382880553,0.7746213853718084
dvp,0.0021452821004812475,0.0021452821004812475,0.7746660089672699
xpr_over_at_pd,-0.002143514977079759,0.002143514977079759,0.7748466133882832
rectr_over_ppent_d,-0.0021425672701560535,0.0021425672701560535,0.7749434764195208
reajo_over_at_d,0.002142393692152028,0.002142393692152028,0.7749612178233927
txndbl_pd_minus_pd_ppent,0.002140976282297526,0.002140976282297526,0.7751060956482563
dpc_over_xsga_pd,-0.0021400796487645447,0.0021400796487645447,0.7751977473648957
tstk_d_over_at,-0.0021368162227914716,0.0021368162227914716,0.7755313533267374
ppegt_over_xsga_pd,0.0021359478122462304,0.0021359478122462304,0.7756201341721329
invo_d_over_seq,0.00213541097504978,0.00213541097504978,0.7756750185054906
dltr_pd,0.002134778322617096,0.002134778322617096,0.7757397000872959
mrc1_over_emp_d,-0.002132562930202263,0.002132562930202263,0.7759662112539073
tstk_d_over_cogs,-0.002132347033000792,0.002132347033000792,0.7759882865236495
ppegt_over_dltt_pd,0.002130063274789205,0.002130063274789205,0.7762218095610026
invwip_d_over_sale,-0.002126343087053062,0.002126343087053062,0.7766022563324758
exre_over_lt_d,0.0021248363043881663,0.0021248363043881663,0.7767563634332132
sstk_over_emp_pd,-0.0021231311910377536,0.0021231311910377536,0.7769307655199773
dudd_over_cogs,0.002122240755030022,0.002122240755030022,0.7770218453991931
esub_d_over_cogs,-0.0021187764273689932,0.0021187764273689932,0.7773762296503609
mrc4_pd_minus_pd_mktcap,0.0021186710768556997,0.0021186710768556997,0.777387007233138
xrent_over_ceq,-0.0021166549474666866,0.0021166549474666866,0.7775932698320102
mrc5_over_mktcap_d,-0.002113154679663845,0.002113154679663845,0.777951406257721
acchg_over_seq,-0.0021129438238988974,0.0021129438238988974,0.7779729818655066
dd3_over_invt_d,-0.0021108030420242795,0.0021108030420242795,0.7781920449432035
dlc_d_over_sale,0.002110049420166384,0.002110049420166384,0.7782691661611962
fatc_d_over_ceq,-0.002109690331967955,0.002109690331967955,0.7783059138986207
nopi_over_act_pd,0.002107098240003549,0.002107098240003549,0.7785711935530719
lco_over_ceq_d,0.0021050957261995584,0.0021050957261995584,0.7787761523165961
mrc5_pd_minus_pd_act,-0.00210219727692672,0.00210219727692672,0.7790728379819626
apalch_d_over_ppent,-0.0020955253568209903,0.0020955253568209903,0.7797558989057438
dvc_over_ceq_d,-0.0020950329997767086,0.0020950329997767086,0.7798063124073905
rea_over_ppent_d,-0.0020947653364206615,0.0020947653364206615,0.7798337194252933
xrent_pd,-0.0020947142092549416,0.0020947142092549416,0.7798389545516218
itci_d_over_seq,0.002091227359176142,0.002091227359176142,0.7801960113952249
dlto_over_ceq_d,-0.002089290808448622,0.002089290808448622,0.7803943361051486
dvpa_over_dltt,0.0020884754818896885,0.0020884754818896885,0.7804778390465654
cld2_d_over_at,-0.0020850291000600613,0.0020850291000600613,0.7808308335770537
mrc2_over_emp_d,0.0020848463619293567,0.0020848463619293567,0.7808495517318536
txp_d_over_lt,0.002083965416432478,0.002083965416432478,0.7809397901492996
tlcf_over_dltt_d,0.002083030528952407,0.002083030528952407,0.7810355572645169
ppent_d_over_invt,0.002082540553599847,0.002082540553599847,0.7810857502204417
rectr_over_dltt,-0.0020812447928865085,0.0020812447928865085,0.7812184920270467
act_d_over_dltt,0.002080191459028376,0.002080191459028376,0.7813264035606222
dltis_d_over_seq,0.0020789471376708134,0.0020789471376708134,0.7814538867309986
aox_d_over_dltt,-0.0020785536244348913,0.0020785536244348913,0.7814942041583156
mrc1_over_seq_d,0.002076903051623168,0.002076903051623168,0.7816633201120157
mrc2_over_at_pd,-0.0020763684204347693,0.0020763684204347693,0.781718100074872
rect_pd_minus_pd_lt,-0.002076217345077151,0.002076217345077151,0.781733579918856
aqc_d_over_at,-0.002076201890680814,0.002076201890680814,0.7817351634490032
ivch_over_invt_d,0.002075475522497404,0.002075475522497404,0.7818095915696004
pstkr_d_over_seq,0.002074717506951578,0.002074717506951578,0.7818872646026942
dxd5_over_ceq_d,-0.0020741973237703307,0.0020741973237703307,0.7819405684691695
drc_over_mktcap,-0.002072452102133244,0.002072452102133244,0.7821194111452285
dd1_d_over_seq,-0.0020685917056264677,0.0020685917056264677,0.7825150485905946
fatb_over_dltt,0.002067507066208515,0.002067507066208515,0.7826262193129715
intpn_over_dltt,0.002066814356307326,0.002066814356307326,0.782697221323851
aqc_d_over_xsga,-0.002064313354052678,0.002064313354052678,0.7829535863937431
dltr_pd_minus_pd_ppent,0.0020606237508492857,0.0020606237508492857,0.783331831949253
recco_over_ppent_d,0.00205589712113131,0.00205589712113131,0.7838164647419581
txditc_over_seq_pd,-0.002055252260498402,0.002055252260498402,0.7838825903697327
nopio_over_ppent_d,0.002050743925717183,0.002050743925717183,0.7843449298998664
fatb_over_dltt_d,0.0020493604634664107,0.0020493604634664107,0.7844868222308123
lcoxdr_over_dltt,0.002048456847828833,0.002048456847828833,0.7845795038199956
dd_over_invt,0.0020484341268139678,0.0020484341268139678,0.7845818342968696
che_over_invt_d,-0.002047994654832373,0.002047994654832373,0.7846269109771136
mrct_over_at_pd,-0.0020444762700447625,0.0020444762700447625,0.7849878180490463
dpc,0.002044296402453581,0.002044296402453581,0.7850062696573481
siv_d_over_xsga,-0.002044125175733454,0.002044125175733454,0.7850238349593621
txo_over_dltt_d,0.002043842806355269,0.002043842806355269,0.7850528020758791
dxd5_d_over_xsga,0.002043435921023901,0.002043435921023901,0.7850945432968482
diladj_over_ppent,-0.0020386078570306795,0.0020386078570306795,0.785589887933774
recta_over_lt_d,-0.0020374615246312308,0.0020374615246312308,0.7857075109020772
txp_over_ceq_d,-0.0020371809880780976,0.0020371809880780976,0.7857362969647542
dltis_d_over_lt,0.002036873818872532,0.002036873818872532,0.7857678161595111
txdfo_over_sale,-0.0020365468544038152,0.0020365468544038152,0.7858013669682808
lco_over_cogs_pd,-0.0020355795526641593,0.0020355795526641593,0.7859006270418578
dlto_over_at_pd,-0.0020355470999828484,0.0020355470999828484,0.7859039572477013
invt_d_over_act,0.0020318287344802807,0.0020318287344802807,0.7862855517195231
recco_over_icapt_d,0.0020307409555513243,0.0020307409555513243,0.7863971939264526
np_over_cogs_d,-0.0020274176791643356,0.0020274176791643356,0.7867382995313617
mib_over_lct_d,0.0020254981908490095,0.0020254981908490095,0.7869353370703505
fatp_over_dltt,0.0020237023213635387,0.0020237023213635387,0.7871196973553664
fincf_d_over_invt,0.002018585803256384,0.002018585803256384,0.7876450140145452
lcox_over_at_pd,-0.0020162740692052975,0.0020162740692052975,0.787882393143401
xacc_pd_minus_pd_ppent,0.002015867687164264,0.002015867687164264,0.7879241242946498
dlc_over_lct,0.0020156160365082947,0.0020156160365082947,0.7879499664691362
aox_over_cogs_d,0.002015522811094251,0.002015522811094251,0.7879595399086232
dudd_over_ceq_d,-0.0020148371170395935,0.0020148371170395935,0.788029955710482
lt,-0.002011397156243288,0.002011397156243288,0.7883832408458601
cstk_pd_minus_pd_sale,-0.0020113562605241454,0.0020113562605241454,0.7883874411119571
ibcom_over_lct_d,-0.0020109445798118268,0.0020109445798118268,0.788429723839778
itci_over_icapt_d,-0.0020100456194465173,0.0020100456194465173,0.7885220560456907
invch_over_ppent_d,0.0020088846312616895,0.0020088846312616895,0.7886413055208185
siv_over_lt_d,-0.0020086684050607396,0.0020086684050607396,0.7886635154765594
dpact_d_over_invt,0.0020052716032039923,0.0020052716032039923,0.7890124449345072
dltr_over_dltt_pd,-0.002004306458755763,0.002004306458755763,0.7891115951293669
dltr_pd_minus_pd_lct,0.002003727046010103,0.002003727046010103,0.789171120385145
mrc3_over_lct_pd,0.0020025403603711666,0.0020025403603711666,0.789293036915333
fopo_pd_minus_pd_lt,-0.0020006786554933346,0.0020006786554933346,0.7894843132956966
invt,-0.0019995394245948565,0.0019995394245948565,0.789601367085884
dxd5_over_cogs_d,-0.00199747507710747,0.00199747507710747,0.7898134869265794
dpact_over_dltt,0.0019947227701847064,0.0019947227701847064,0.790096321533862
txdfed_over_dltt,0.0019939880827936395,0.0019939880827936395,0.7901718247019502
mrc5_over_at_d,0.001991370644585367,0.001991370644585367,0.7904408324957409
rectr_pd_minus_pd_at,-0.0019893509133155525,0.0019893509133155525,0.7906484278941209
ao_over_invt_d,-0.0019874756888788713,0.0019874756888788713,0.7908411836464648
dd4_d_over_ppent,0.0019864801361742417,0.0019864801361742417,0.7909435224686432
txdi_over_dltt,0.0019841714305823548,0.0019841714305823548,0.7911808620032472
ivncf_d_over_lct,0.0019828648984365196,0.0019828648984365196,0.7913151846904032
che_over_lct_d,0.001982726066764794,0.001982726066764794,0.7913294581387703
ivncf_d_over_act,-0.0019795251036660013,0.0019795251036660013,0.7916585723334331
lco_d_over_at,-0.001979502037400433,0.001979502037400433,0.7916609440780437
txdb_pd_minus_pd_at,0.0019787195564978733,0.0019787195564978733,0.7917414023215491
donr_over_emp_d,0.0019783868093790425,0.0019783868093790425,0.7917756175652146
mrc2_over_icapt_d,0.001976190143923403,0.001976190143923403,0.7920015031915704
